기간,품목명,국가명,수출중량(톤),수출금액(천불),수입중량(톤),수입금액(천불)
2023,아연,캄보디아,362.675,1078.817,26.147,57.971
2023,아연,영국,9514.06,26212.144,0.286,49.842
2023,아연,스웨덴,0.001,0.001,0.252,45.442
2023,아연,오스트리아,0.32,4.575,1.802,22.97
2023,아연,헝가리,0.004,0.105,0.14,6.234
2023,아연,노르웨이,0,0,0.049,5.063
2023,아연,체코,0,0,0.011,3.745
2023,아연,싱가포르,53398.723,134380.545,0.026,3.261
2023,아연,포르투갈,401.798,1068.843,0.012,1.561
2023,아연,루마니아,19.13,70.777,0.014,0.336
2023,아연,덴마크,0.006,0.151,0.005,0.239
2023,아연,남아프리카공화국,3446.43,10203.587,0.003,0.082
2023,아연,라트비아,0.067,0.755,0.001,0.055
2023,아연,필리핀,2265.785,6526.215,0.002,0.045
2023,아연,슬로베니아,1.609,14.254,0.001,0.043
2023,아연,북마케도니아,0,0,0.002,0.036
2023,아연,가나,0,0,0.004,0.029
2023,아연,방글라데시,2795.326,8404.933,0,0.009
2023,아연,스리랑카,0.016,0.71,0,0.009
2023,아연,우즈베키스탄,0,0,0,0.006
2023,아연,콜롬비아,6.2,32.846,0.004,0.006
2023,아연,카타르,648.17,1968.445,0,0
2023,아연,지부티,820.46,2182.929,0,0
2023,아연,솔로몬제도,2.5,13.509,0,0
2023,아연,코스타리카,1051.809,2933.4,0,0
2023,아연,슬로바키아,0,0.014,0,0
2023,아연,요르단,147,483.42,0,0
2023,아연,튀니지,0.05,2.114,0,0
2023,아연,브루나이,0.036,0.526,0,0
2023,아연,바레인,1162.821,2133.83,0,0
2023,아연,탄자니아,1086.724,3321.644,0,0
2023,아연,앙골라,23.744,127.88,0,0
2023,아연,수리남,1,4.497,0,0
2023,아연,알제리,0.002,0.877,0,0
2023,아연,파키스탄,4309.563,12083.11,0,0
2023,아연,이란,0.302,7.548,0,0
2023,아연,케냐,3285.91,9932.505,0,0
2023,아연,이라크,0.196,1.889,0,0
2023,아연,아일랜드,0,0.017,0,0
2023,아연,쿠웨이트,473.423,1380.047,0,0
2023,아연,레바논,6.012,18.978,0,0
2023,아연,모로코,582.095,1845.528,0,0
2023,아연,괌,5.321,11.78,0,0
2023,아연,몽골,1.448,5.182,0,0
2023,아연,마카오,0,0.052,0,0
2023,아연,몰타,0.081,9.22,0,0
2023,아연,과테말라,0.946,7.597,0,0
2023,아연,나이지리아,553.932,1623.522,0,0
2023,아연,피지,5,22.55,0,0
2023,아연,네팔,595.427,1716.708,0,0
2023,아연,핀란드,20.008,73.323,0,0
2023,아연,오만,0.002,0.124,0,0
2023,아연,파나마,0.007,0.275,0,0
2023,아연,이집트,303.806,909.862,0,0
2023,아연,파푸아뉴기니,200,652.187,0,0
2023,아연,키리바시,0.045,0.244,0,0
2024,아연,멕시코,273.913,1536.295,354468.501,450089.68
2024,아연,볼리비아,0,0,256290.1,300667.598
2024,아연,호주,11683.545,27884.697,288332.831,264644.584
2024,아연,페루,0.12,5.057,244174.043,229913.596
2024,아연,미국,16572.172,48346.981,186469.996,226350.05
2024,아연,에리트레아,0,0,88346.332,97784.249
2024,아연,튀르키예공화국,3632.03,10360.301,39875.542,52203.488
2024,아연,스페인,900.83,2199.473,16797.763,48194.544
2024,아연,남아프리카공화국,4600.968,12953.927,29591.087,33351.514
2024,아연,인도,111679.436,322288.74,11183.884,29916.317
2024,아연,사우디아라비아,5908.521,16646.703,16620.631,20981.005
2024,아연,러시아,830.467,2866.937,18768.8,17768.752
2024,아연,중국,38186.573,108404.698,5321.963,16263.048
2024,아연,캐나다,4.881,173.265,9061.266,7446.881
2024,아연,카자흐스탄,0.057,2.108,2506.64,7164.558
2024,아연,싱가포르,22003.403,43891.659,1489.075,4832.162
2024,아연,일본,6268.206,21888.94,2910.683,4468.692
2024,아연,독일,1.17,60.69,614.198,3273.49
2024,아연,베트남,95616.996,278631.794,2072.294,3166.029
2024,아연,아르헨티나,0,0.015,1924.833,2569.674
2024,아연,아랍에미리트,10462.352,29729.134,1016.097,2493.708
2024,아연,프랑스,1.161,30.773,315.065,1709.678
2024,아연,인도네시아,28312.242,82377.466,513.002,1317.192
2024,아연,모로코,340.82,1081.924,777.152,1143.849
2024,아연,폴란드,59.512,340.735,459.435,897.681
2024,아연,이탈리아,4121.992,11047.638,60.325,554.091
2024,아연,네덜란드,289.758,735.722,211.237,522.301
2024,아연,스위스,0.001,0.108,56.32,519.535
2024,아연,캄보디아,0,0,169.05,355.946
2024,아연,대만,46767.107,127499.525,89.658,251.5
2024,아연,태국,18979.723,55204.482,337.391,207.852
2024,아연,영국,3800.115,10661.82,9.546,189.909
2024,아연,벨기에,1804.159,4353.252,37.396,187.399
2024,아연,필리핀,3264.343,9825.633,92.77,78.843
2024,아연,미얀마,0,0,49.37,76.027
2024,아연,카타르,730.281,1997.403,48.21,40.178
2024,아연,말레이시아,21437.164,56953.836,0.084,29.256
2024,아연,홍콩,18714.283,56235.135,0.282,25.019
2024,아연,노르웨이,0,0.045,0.039,21.057
2024,아연,헝가리,0.115,0.26,0.16,7.217
2024,아연,스웨덴,0,0.073,0.031,4.893
2024,아연,핀란드,0.013,1.751,0.036,4.626
2024,아연,크로아티아,0.016,0.731,0.05,4.539
2024,아연,방글라데시,1984.274,6164.674,0.072,0.882
2024,아연,덴마크,0.138,4.348,0.005,0.394
2024,아연,포르투갈,4477.631,12312.658,0.001,0.228
2024,아연,잠비아,0,0,0.026,0.182
2024,아연,체코,0.005,1.003,0.003,0.15
2024,아연,오스트리아,0,0.032,0.003,0.145
2024,아연,아일랜드,0,0.061,0.001,0.07
2024,아연,칠레,0.615,35.976,0.018,0.056
2024,아연,요르단,126,425.922,0.021,0.05
2024,아연,루마니아,28.327,104.681,0,0.046
2024,아연,이스라엘,101.665,352.416,0.001,0.034
2024,아연,불가리아,0.004,0.1,0.002,0.019
2024,아연,슬로베니아,0.485,8.411,0,0.007
2024,아연,에스토니아,0,0.008,0,0
2024,아연,파키스탄,1519.65,4350.983,0,0
2024,아연,지부티,909.751,2621.083,0,0
2024,아연,사이프러스,0.001,0.193,0,0
2024,아연,코스타리카,1216.992,3398.925,0,0
2024,아연,콜롬비아,1.001,4.974,0,0
2024,아연,브라질,0.17,7.944,0,0
2024,아연,엘살바도르,0.006,0.068,0,0
2024,아연,바레인,415.42,731.04,0,0
2024,아연,투르크메니스탄,2,33.811,0,0
2024,아연,아제르바이잔,0.125,2.8,0,0
2024,아연,탄자니아,1910.145,5499.667,0,0
2024,아연,우크라이나,0,0.006,0,0
2024,아연,우루과이,0.404,5.199,0,0
2024,아연,우즈베키스탄,0.21,0.857,0,0
2024,아연,앙골라,0.66,3.1,0,0
2024,아연,아르메니아,0,0.024,0,0
2024,아연,파푸아뉴기니,260,878.925,0,0
2024,아연,이집트,233.243,690.009,0,0
2024,아연,케냐,3137.99,8947.684,0,0
2024,아연,이라크,2.933,46.693,0,0
2024,아연,키리바시,0.13,1.265,0,0
2024,아연,쿠웨이트,444.246,1215.423,0,0
2024,아연,레바논,0.103,2.359,0,0
2024,아연,스리랑카,0.061,2.57,0,0
2024,아연,리투아니아,0.013,0.196,0,0
2024,아연,리비아,2.13,12.646,0,0
2024,아연,괌,0,0.009,0,0
2024,아연,마다가스카르,0.1,0.503,0,0
2024,아연,과테말라,0.082,2.28,0,0
2024,아연,몽골,0.052,0.775,0,0
2024,아연,마카오,0,0.008,0,0
2024,아연,북마리아나 군도,18.75,416.718,0,0
2024,아연,몰타,0.037,6.869,0,0
2024,아연,그리스,0.018,1.509,0,0
2024,아연,기니,1,2.208,0,0
2024,아연,모잠비크,249.349,719.011,0,0
2024,아연,나이지리아,144.035,490.145,0,0
2024,아연,가나,0.377,1.628,0,0
2024,아연,피지,5,22.7,0,0
2024,아연,뉴질랜드,2834.271,8814.728,0,0
2024,아연,오만,0.04,2.75,0,0
2024,아연,키르기스스탄,0.35,0.688,0,0
2023,철,호주,0,0,49070803.3,5485108.132
2023,철,브라질,0,0,8151610.639,1088257.499
2023,철,남아프리카공화국,0,0,4809732.155,633030.246
2023,철,캐나다,0,0,4031220.877,502594.649
2023,철,칠레,0,0,1098466.6,190378.905
2023,철,바레인,0,0,675356.406,116802.633
2023,철,인도,0,0,160547.09,24759.847
2023,철,스위스,0,0,189455.552,24168.798
2023,철,러시아,0,0,70297.923,12532.959
2023,철,말레이시아,0,0,29264.806,4224.082
2023,철,네덜란드,0,0,80,34.36
2023,철,우루과이,0,0,0.184,10.323
2023,철,중국,490831.676,26507.29,1.49,9.108
2023,철,스웨덴,0,0,5,5.68
2023,철,스페인,0,0,0.134,3.689
2023,철,카자흐스탄,0,0,0.1,3.06
2023,철,볼리비아,0,0,0.108,2.154
2023,철,필리핀,0,0,0.011,1.278
2023,철,독일,0,0,0,0.881
2023,철,모리타니아,0,0,0.178,0.754
2023,철,라트비아,0,0,0.09,0.295
2023,철,우크라이나,0,0,0.042,0.189
2023,철,미국,0,0,0.011,0.039
2023,철,파키스탄,0,0,0.004,0.027
2023,철,일본,0.004,0.126,0,0
2024,철,호주,0,0,49434455.77,5497149.062
2024,철,브라질,0,0,9531184.169,1328505.872
2024,철,남아프리카공화국,0,0,5222049.275,701348.263
2024,철,캐나다,0,0,3940531.929,501353.371
2024,철,칠레,0,0,787588.248,138552.992
2024,철,바레인,0,0,171238.26,30124.754
2024,철,인도,0,0,181366.488,25242.714
2024,철,중국,360651.145,18571.357,111319.864,17906.973
2024,철,스웨덴,0,0,71569.102,10838.484
2024,철,말리,0,0,36437.855,4745.61
2024,철,네덜란드,0,0,40.026,18.987
2024,철,파키스탄,0,0,2.02,1.52
2024,철,독일,0,0,0.001,0.94
2024,철,모리타니아,0,0,0.065,0.6
2024,철,페루,0,0,0.095,0.436
2024,철,이집트,0,0,0.07,0.379
2024,철,파라과이,0,0,0.055,0.36
2024,철,필리핀,0,0,0.097,0.354
2024,철,말레이시아,0,0,0.004,0.214
2024,철,일본,0,0,0.046,0.14
2024,철,우루과이,0,0,0.005,0.101
2024,철,우크라이나,0,0,0.03,0.095
2024,철,대만,0,0,0.003,0.019
2024,철,베트남,0,0,0,0.011
2024,철,미국,0.001,0.02,0.001,0.006
2024,철,인도네시아,10,7.702,0,0
2023,알루미늄,중국,335205.836,1121301.278,464225.225,1748030.439
2023,알루미늄,호주,34029.756,112865.962,416436.58,961950.415
2023,알루미늄,인도,50986.935,175507.521,371200.123,895822.618
2023,알루미늄,미국,158689.3,671640.41,282876.744,803005.076
2023,알루미늄,러시아,798.262,11087.947,286804.048,700660.878
2023,알루미늄,말레이시아,22446.301,81233.443,142476.469,346323.909
2023,알루미늄,일본,75916.379,312933.862,98070.791,326466.504
2023,알루미늄,뉴질랜드,6430.501,18863.51,114035.612,271730.947
2023,알루미늄,태국,25658.885,94912.728,123492.08,238215.98
2023,알루미늄,아랍에미리트,16079.618,56907.423,100809.052,235655.986
2023,알루미늄,카타르,3514.922,10110.167,97292.074,231952.657
2023,알루미늄,사우디아라비아,8729.931,28122.088,91653,196758.161
2023,알루미늄,베트남,148142.617,540863.041,42400.06,180100.406
2023,알루미늄,바레인,56.273,192.364,56832.531,144679.746
2023,알루미늄,대만,10474.47,65277.002,61142.574,122507.9
2023,알루미늄,프랑스,1558.554,11764.267,8004.389,104270.551
2023,알루미늄,독일,4827.881,31112.13,11953.43,97861.219
2023,알루미늄,캐나다,6586.743,39024.313,26858.431,47887.318
2023,알루미늄,영국,346.591,3893.879,17002.942,47636.716
2023,알루미늄,멕시코,50520.997,187041.331,24800.619,46697.893
2023,알루미늄,필리핀,5036.228,31218.492,22439.568,40846.267
2023,알루미늄,이스라엘,1301.782,8490.131,20771.393,36270.809
2023,알루미늄,남아프리카공화국,11898.087,35037.778,12469.452,26114.572
2023,알루미늄,인도네시아,23516.231,94798.593,11590.249,24666.234
2023,알루미늄,네덜란드,1198.073,14882.466,1937.316,21962.508
2023,알루미늄,리비아,29.343,68.585,9304.735,16519.184
2023,알루미늄,오스트리아,273.12,1484.527,1399.935,14145.365
2023,알루미늄,홍콩,7879.523,24232.688,5991.82,13915.873
2023,알루미늄,레바논,9.752,850.569,7809.015,13749.525
2023,알루미늄,브라질,1261.503,7095.425,7572.128,13468.556
2023,알루미늄,벨기에,155.234,2217.19,6792.276,12862.326
2023,알루미늄,모로코,20.11,253.147,6989.044,12779.048
2023,알루미늄,스위스,6.825,231.788,1811.016,12512.813
2023,알루미늄,이탈리아,14785.092,57934.339,1531.789,12371.199
2023,알루미늄,페루,5.986,49.24,7158.808,12292.477
2023,알루미늄,캄보디아,2782.638,8406.926,5704.78,10901.472
2023,알루미늄,예멘,0,0,6287.175,10631.487
2023,알루미늄,핀란드,23.548,140.82,266.917,8811.436
2023,알루미늄,도미니카공화국,1.939,24.74,4955.977,8400.532
2023,알루미늄,이라크,1118.48,4261.464,5260.389,8299.27
2023,알루미늄,푸에르토리코,1690.786,4522.942,4832.859,8258.454
2023,알루미늄,나이지리아,20251.31,58622.614,3731.158,8252.243
2023,알루미늄,요르단,1918.285,5585.373,5083.968,7931.152
2023,알루미늄,튀니지,4.95,43.061,4373.396,7334.194
2023,알루미늄,칠레,129.942,981.198,3942.171,6737.282
2023,알루미늄,파푸아뉴기니,2.07,27.262,4493.353,6563.641
2023,알루미늄,싱가포르,1474.665,10088.013,1639.108,6338.455
2023,알루미늄,세네갈,76.541,120.671,3499.307,5518.578
2023,알루미늄,과테말라,1512.854,4358.905,3120.929,5363.487
2023,알루미늄,덴마크,108.327,420.964,2166.515,5111.883
2023,알루미늄,폴란드,15479.877,103552.464,1422.47,5108.785
2023,알루미늄,콜롬비아,7260.798,23196.971,2953.571,5006.008
2023,알루미늄,토고,0.12,0.847,2898.069,4710.703
2023,알루미늄,루마니아,130.388,720.748,225.458,4486.514
2023,알루미늄,오만,4.619,50.38,1758.058,4297.918
2023,알루미늄,스페인,8745.905,31096.885,1185.995,4192.972
2023,알루미늄,스웨덴,412.007,3758.75,1602.417,4052.18
2023,알루미늄,기니,13.366,222.986,1679.203,2599.287
2023,알루미늄,가나,0.378,3.94,1285.998,2528.608
2023,알루미늄,헝가리,18581.993,104309.881,1243.466,2502.17
2023,알루미늄,스리랑카,4082.502,11722.779,1338.108,2497.55
2023,알루미늄,코스타리카,2536.133,7528.522,1507.037,2404.609
2023,알루미늄,코트디부아르,0.09,0.99,1355,2213.852
2023,알루미늄,쿠웨이트,945.627,4018.157,1173.847,2149.08
2023,알루미늄,케냐,2924.364,7584.042,1322.15,2133.54
2023,알루미늄,파나마,983.534,3060.541,1169.125,1994.118
2023,알루미늄,엘살바도르,0.05,0.432,1142.785,1950.835
2023,알루미늄,파라과이,139.602,658.473,870.823,1526.127
2023,알루미늄,튀르키예공화국,41710.397,131929.269,185.239,1517.248
2023,알루미늄,라오스,4.624,45.301,885.9,1455.888
2023,알루미늄,그리스,34.446,256.619,269.807,1352.066
2023,알루미늄,포르투갈,106.897,997.073,481.144,1225.079
2023,알루미늄,아일랜드,715.867,3390.106,307.367,1099.197
2023,알루미늄,볼리비아,1.059,6.727,601.377,1030.474
2023,알루미늄,온두라스,0.132,3.252,597.72,992.315
2023,알루미늄,체코,1018.487,8499.388,98.826,988.256
2023,알루미늄,에콰도르,0.183,4.865,563.255,849.445
2023,알루미늄,시에라리온,2,4.499,417.047,641.92
2023,알루미늄,트리니다드토바고,0,0,363.985,636.675
2023,알루미늄,수단,2.949,81.828,363.965,625.141
2023,알루미늄,슬로베니아,2642.137,16642.74,187.183,599.024
2023,알루미늄,아이티,0,0,337.726,574.087
2023,알루미늄,노르웨이,20.328,315.3,61.124,552.073
2023,알루미늄,라이베리아,0.005,0.001,357.87,546.669
2023,알루미늄,모리타니아,0,0,296.95,495.522
2023,알루미늄,파키스탄,7531.806,24853.396,219.93,470.192
2023,알루미늄,카자흐스탄,63.82,689.587,8.284,447.728
2023,알루미늄,크로아티아,6.288,33.551,49.34,398.469
2023,알루미늄,괌,182.717,1757.077,207.331,390.71
2023,알루미늄,리투아니아,0.669,38.995,161.037,364.821
2023,알루미늄,방글라데시,4845.879,20241.809,197.777,341.274
2023,알루미늄,탄자니아,10337.428,28115.452,164.126,262.315
2023,알루미늄,-,0.01,0.005,174.657,262.077
2023,알루미늄,우루과이,0.743,1.115,150.625,249.68
2023,알루미늄,뉴칼레도니아,0,0,147.941,245.336
2023,알루미늄,불가리아,5.998,48.352,129.901,244.756
2023,알루미늄,라트비아,0.034,0.754,150.117,242.523
2023,알루미늄,베네수엘라,0,0,114.387,212.481
2023,알루미늄,프랑스령 폴리네시아,0,0,137.15,192.992
2023,알루미늄,나미비아,0,0,102.91,158.882
2024,알루미늄,중국,318435.635,1097901.405,513596.208,1877430.07
2024,알루미늄,호주,36828.201,141135.833,551191.146,1139608.807
2024,알루미늄,러시아,670.643,6511.241,343364.463,876848.55
2024,알루미늄,미국,250854.181,1016132.226,262367.466,774718.344
2024,알루미늄,인도,58094.636,209391.446,242504.27,638765.657
2024,알루미늄,말레이시아,25340.44,66934.153,160009.659,422163.748
2024,알루미늄,일본,69703.989,298275.457,104998.845,353681.79
2024,알루미늄,아랍에미리트,15439.351,63606.973,110834.359,272033.04
2024,알루미늄,태국,34869.999,103016.875,120443.109,263304.615
2024,알루미늄,카타르,4314.655,7207.636,94512.364,224644.556
2024,알루미늄,뉴질랜드,5320.802,17494.021,90728.777,220348.191
2024,알루미늄,베트남,164122.797,603825.76,47384.291,194842.334
2024,알루미늄,사우디아라비아,7251.003,23822.043,79125.125,178420.95
2024,알루미늄,바레인,51.987,142.718,65932.848,171193.732
2024,알루미늄,대만,13769.347,75564.6,67386.631,139818.302
2024,알루미늄,독일,9971.998,46783.628,18125.564,109271.308
2024,알루미늄,프랑스,1851.645,12864.115,7422.1,103564.321
2024,알루미늄,인도네시아,20462.694,87134.757,30471.535,77351.279
2024,알루미늄,영국,266.377,2853.871,20751.337,69177.792
2024,알루미늄,멕시코,78471.129,274654.995,34163.529,66361.454
2024,알루미늄,캐나다,12447.884,65180.748,24214.708,46638.657
2024,알루미늄,이스라엘,561.633,7127.585,22337.881,42369.479
2024,알루미늄,오만,0.559,9.882,15840.168,41859.203
2024,알루미늄,필리핀,7128.471,37809.192,21059.539,41416.675
2024,알루미늄,남아프리카공화국,17499.382,55048.901,16501.636,35883.488
2024,알루미늄,네덜란드,506.883,12453.997,4133.163,27958.39
2024,알루미늄,브라질,706.23,4791.128,12088.989,23659.95
2024,알루미늄,이라크,164.208,2094.716,9495.759,18395.084
2024,알루미늄,루마니아,168.436,1049.344,2225.769,17082.791
2024,알루미늄,이탈리아,13114.578,48546.542,2194.254,15690.499
2024,알루미늄,캄보디아,3165.552,10587.858,7427.226,14867.165
2024,알루미늄,벨기에,684.044,1834.173,7982.392,14823.978
2024,알루미늄,리비아,0.005,0.035,7862.516,14638.866
2024,알루미늄,레바논,28.215,251.919,7827.982,14415.123
2024,알루미늄,페루,1.407,34.104,7850.122,14333.681
2024,알루미늄,나이지리아,23554.551,74367.15,7020.655,14236.743
2024,알루미늄,도미니카공화국,1.278,11.559,7530.647,13556.29
2024,알루미늄,홍콩,5956.422,18719.003,5569.569,12435.646
2024,알루미늄,오스트리아,617.898,2401.576,1842.172,12362.591
2024,알루미늄,요르단,49.81,361.037,7007.021,12293.923
2024,알루미늄,예멘,2.798,47.855,6267.82,11160.172
2024,알루미늄,싱가포르,529.3,6015.119,2592.776,8404.605
2024,알루미늄,세네갈,3.02,15.297,4032.298,7110.965
2024,알루미늄,칠레,63.36,435.63,3769.022,6898.057
2024,알루미늄,스페인,14761.047,44583.962,2563.328,6852.773
2024,알루미늄,스위스,4.718,191.729,594.223,6814.68
2024,알루미늄,과테말라,1503.165,4384.211,3830.79,6464.107
2024,알루미늄,타지키스탄,17.205,191.046,2707.401,5686.62
2024,알루미늄,푸에르토리코,709.878,2262.451,2816.534,5158.783
2024,알루미늄,스웨덴,480.511,4039.352,1831.375,4469.036
2024,알루미늄,토고,1.396,16.495,2603.017,4338.554
2024,알루미늄,엘살바도르,0.639,1.211,2091.882,3740.095
2024,알루미늄,가나,149.023,291.415,1973.828,3649.108
2024,알루미늄,핀란드,21.488,149.627,146.493,3540.19
2024,알루미늄,튀니지,23.7,102.546,1965.031,3519.382
2024,알루미늄,파푸아뉴기니,0.131,0.261,2212.759,3430.677
2024,알루미늄,콜롬비아,2940.32,9219.019,1760.591,3344.684
2024,알루미늄,포르투갈,102.506,917.825,1317.608,3219.574
2024,알루미늄,덴마크,148.19,532.567,812.582,3024.956
2024,알루미늄,코스타리카,4019.232,12252.243,1696.475,3020.783
2024,알루미늄,파나마,218.247,661.326,1718.754,2996.534
2024,알루미늄,트리니다드토바고,0,0,1410.923,2718.229
2024,알루미늄,폴란드,16237.064,114655.969,693.946,2691.614
2024,알루미늄,볼리비아,3.534,24.252,1300.025,2251.013
2024,알루미늄,온두라스,33.67,337.119,1381.781,2239.14
2024,알루미늄,노르웨이,5.184,2824.259,233.826,1970.938
2024,알루미늄,모로코,19.086,310.829,980.405,1743.412
2024,알루미늄,튀르키예공화국,46773.556,152088.129,105.242,1668.166
2024,알루미늄,케냐,1766.09,4694.138,954.56,1667.457
2024,알루미늄,베네수엘라,0,0,929.641,1665.714
2024,알루미늄,그리스,16.963,282.783,655.836,1654.945
2024,알루미늄,스리랑카,2436.595,7727.067,802.136,1579.457
2024,알루미늄,에콰도르,0.13,3.937,859.556,1469.872
2024,알루미늄,아일랜드,481.76,2498.281,478.411,1415.162
2024,알루미늄,슬로베니아,1439.359,8526.04,560.435,1379.888
2024,알루미늄,슬로바키아,332.908,3107.141,88.453,1264.643
2024,알루미늄,괌,291.571,2141.841,525.783,1089.531
2024,알루미늄,이집트,667.549,3694.274,436.575,1004.655
2024,알루미늄,체코,615.63,5369.827,71.857,926.988
2024,알루미늄,쿠웨이트,117.494,935.322,440.917,888.8
2024,알루미늄,파라과이,14.317,59.579,450.485,776.733
2024,알루미늄,리투아니아,15.827,168.328,360.023,718.3
2024,알루미늄,알제리,22.437,241.054,365.811,704.476
2024,알루미늄,모잠비크,16.029,180.972,434.505,700.147
2024,알루미늄,수단,0,0,197.833,555.333
2024,알루미늄,북마리아나 군도,8.571,97.327,413.751,549.997
2024,알루미늄,모리타니아,2.068,26.589,307.039,541.017
2024,알루미늄,탄자니아,2852.411,7930.628,266.612,528.992
2024,알루미늄,니카라과,3.69,27.724,278.723,503.867
2024,알루미늄,기니,9.179,174.838,303.23,496.124
2024,알루미늄,불가리아,7.307,57.026,265.844,479.093
2024,알루미늄,룩셈부르크,0,0.013,4.562,391.296
2024,알루미늄,카자흐스탄,85.62,921.699,6.366,390.636
2024,알루미늄,쿠바,0,0,215.043,383.727
2024,알루미늄,크로아티아,411.275,1236.705,22.934,351.105
2024,알루미늄,우루과이,1.216,11.797,203.396,337.25
2024,알루미늄,-,0,0,183.656,311.812
2024,알루미늄,헝가리,13463.302,76341.357,41.106,276.78
2024,알루미늄,벨리즈,0,0,100.299,259.89
2024,알루미늄,아이티,0,0,141.396,250.245
2023,텅스텐,중국,442.015,30722.064,5615.196,217232.5
2023,텅스텐,일본,215.813,13079.43,834.711,55210.202
2023,텅스텐,베트남,42.917,8714.561,766.669,24876.174
2023,텅스텐,미국,89.201,8959.293,155.757,11718.981
2023,텅스텐,독일,75.049,10365.72,69.351,8062.295
2023,텅스텐,스웨덴,188.021,9146.572,11.656,5816.77
2023,텅스텐,체코,0.086,32.162,11.476,3044.572
2023,텅스텐,오스트리아,0.302,17.609,39.251,2448.064
2023,텅스텐,대만,333.949,11294.924,75.903,2373.917
2023,텅스텐,이스라엘,146.1,7021.951,13.128,1625.786
2023,텅스텐,영국,56.627,1979.137,5.973,839.225
2023,텅스텐,인도,122.176,18850.295,36.037,764.369
2023,텅스텐,싱가포르,43.226,2816.058,1.98,560.955
2023,텅스텐,러시아,39.96,16847.279,4.273,457.602
2023,텅스텐,프랑스,0.203,34.145,1.221,383.521
2023,텅스텐,스위스,0.058,19.702,0.244,369.158
2023,텅스텐,르완다,0,0,20.027,283.511
2023,텅스텐,태국,2.352,207.761,12.019,218.81
2023,텅스텐,이탈리아,7.627,685.986,2.864,186.259
2023,텅스텐,홍콩,158.8,3921.132,3.042,148.984
2023,텅스텐,캐나다,0.697,293.175,1.62,133.494
2023,텅스텐,벨기에,0.07,24.489,22.632,102.259
2023,텅스텐,인도네시아,1.196,97.875,43.114,99.692
2023,텅스텐,네덜란드,0.175,120.516,0.136,95.969
2023,텅스텐,방글라데시,0.045,7.092,1.88,38.88
2023,텅스텐,폴란드,3.267,228.433,0.132,31.991
2023,텅스텐,브라질,5.362,1609.359,0.1,22.815
2023,텅스텐,룩셈부르크,0,0,0.022,16.034
2023,텅스텐,스페인,6.624,1696.333,0.039,11.248
2023,텅스텐,말레이시아,26.368,1623.829,0.256,10.776
2023,텅스텐,튀르키예공화국,26.765,5880.589,0.041,9.491
2023,텅스텐,칠레,1.363,667.399,0.006,1.599
2023,텅스텐,볼리비아,0,0,0.102,0.464
2023,텅스텐,포르투갈,0.014,9.188,0.001,0.453
2023,텅스텐,멕시코,8.572,1604.144,0.005,0.288
2023,텅스텐,리투아니아,0,0,0.001,0.194
2023,텅스텐,아랍에미리트,4.905,1627.237,0,0.068
2023,텅스텐,파키스탄,0.008,1.85,0,0.062
2023,텅스텐,슬로바키아,0.001,1.91,0.001,0.055
2023,텅스텐,몽골,0,0,0.01,0.052
2023,텅스텐,캄보디아,0,0,0.001,0.015
2023,텅스텐,필리핀,105.45,1678.47,0,0.014
2023,텅스텐,베네수엘라,0.013,4.934,0,0
2023,텅스텐,푸에르토리코,6,299.574,0,0
2023,텅스텐,우즈베키스탄,0.179,92.059,0,0
2023,텅스텐,카타르,0.251,79.94,0,0
2023,텅스텐,우루과이,0.117,91.741,0,0
2023,텅스텐,우크라이나,1.314,348.224,0,0
2023,텅스텐,튀니지,0.371,257.9,0,0
2023,텅스텐,사우디아라비아,0.254,86.684,0,0
2023,텅스텐,세르비아,2.081,628.146,0,0
2023,텅스텐,에스와티니,0.407,105.361,0,0
2023,텅스텐,슬로베니아,0,0.312,0,0
2023,텅스텐,루마니아,0.709,325.467,0,0
2023,텅스텐,페루,0.358,163.64,0,0
2023,텅스텐,아르헨티나,0.253,216.492,0,0
2023,텅스텐,호주,0.481,327.857,0,0
2023,텅스텐,보스니아헤르체고비나,0.018,7.114,0,0
2023,텅스텐,바레인,0.033,1.901,0,0
2023,텅스텐,벨라루스,3.075,1602.978,0,0
2023,텅스텐,콜롬비아,0.364,319.758,0,0
2023,텅스텐,코스타리카,0.042,17.413,0,0
2023,텅스텐,덴마크,0.168,62.724,0,0
2023,텅스텐,알제리,0.597,30.306,0,0
2023,텅스텐,에콰도르,0.001,0.051,0,0
2023,텅스텐,에스토니아,22.969,777.501,0,0
2023,텅스텐,이집트,0.664,164.2,0,0
2023,텅스텐,핀란드,0.436,137.417,0,0
2023,텅스텐,-,0.005,3.3,0,0
2023,텅스텐,과테말라,0.01,7.168,0,0
2023,텅스텐,헝가리,1.31,672.822,0,0
2023,텅스텐,케냐,0.061,19.865,0,0
2023,텅스텐,카자흐스탄,0.127,57.1,0,0
2023,텅스텐,모로코,0.039,10.723,0,0
2023,텅스텐,모리셔스,0,0.068,0,0
2023,텅스텐,뉴질랜드,0.02,14.357,0,0
2023,텅스텐,오만,1.5,36.552,0,0
2023,텅스텐,파나마,0.015,4.081,0,0
2023,텅스텐,남아프리카공화국,0.619,214.101,0,0
2024,텅스텐,중국,707.144,40324.814,4643.291,186523.329
2024,텅스텐,일본,186.272,12168.637,1137.064,62612.917
2024,텅스텐,베트남,467.482,8167.845,589.995,17624.875
2024,텅스텐,미국,224.408,15200.106,340.737,12111.343
