보고서종류,작성연도,보고서명,광산명,광종,소재지,광업지적,보고서번호
시추결과,1983,물금(철)광산시추결과보고서,물금광산,철,경상남도양산시원동면,,83시-048
시추결과,1983,달궁(니켈)광산시추결과보고서,달궁광산,니켈,전라북도남원시산내면,,83시-047
시추결과,1983,함안(동)광산시추결과보고서,함안광산,"금,동,은,코발트",경상남도함안군여항면,,83시-046
시추결과,1983,"학산(금,은)광산시추결과보고서",학산광산,"금,은",충청북도영동군학산면,"무주_026,무주_036",83시-045
시추결과,1983,"칠보(중석,몰리브덴)광산시추결과보고서",칠보광산,"몰리브덴,텅스텐",경기도양평군,,83시-044
시추결과,1983,"연화(연,아연)광산시추결과보고서",연화광산,"아연,연",경상북도봉화군소천면,,83시-043
시추결과,1983,양양(철)광산시추결과보고서,양양광산,철,강원도양양군서면,,83시-042
시추결과,1983,상동(텅스텐)광산시추결과보고서,상동광산,"몰리브덴,텅스텐",강원도영월군상동읍,,83시-041
시추결과,1983,"삼봉(금,은)광산시추결과보고서",삼봉광산,"금,동,몰리브덴,은,텅스텐","강원도춘천시북산면,강원도홍천군두촌면,강원도홍천군화촌면",,83시-040
시추결과,1983,"삼광(금,은)광산시추결과보고서",삼광광산,"금,은",충청남도청양군운곡면,대흥_068,83시-039
시추결과,1983,부평(은)광산시추결과보고서,부평광산,은,인천광역시남동구만수동,,83시-038
시추결과,1983,"부론(금,은)광산시추결과보고서",부론광산,"금,은",강원도원주시부론면,,83시-037
시추결과,1983,"보덕(금,은)광산시추결과보고서",보덕광산,"금,은",전라남도보성군문덕면,,83시-036
시추결과,1983,"둔전(금,은)광산시추결과보고서",둔전광산,"금,동,아연,연,은",강원도삼척시하장면,,83시-035
시추결과,1983,"덕암(금,은)광산시추결과보고서",덕암광산,"금,은",강원도정선군임계면,,83시-034
시추결과,1983,"대해미(금,은)광산시추결과보고서",대해미광산,"금,은",충청남도서산시해미면,,83시-033
시추결과,1983,"대유(금,은)광산시추결과보고서",대유,"금,은",경상북도상주시낙동면,,83시-032
시추결과,1983,"금용(금,은)광산시추결과보고서",금용광산,"금,은",강원도철원군갈말읍,,83시-031
시추결과,1983,"금왕(금,은)광산시추결과보고서",금왕광산,"금,은",충청북도음성군금왕읍,,83시-030
시추결과,1983,"칠보(금,은)광산시추결과보고서",칠보광산,"금,동,망간,비소,아연,연,은",경상북도봉화군소천면,,83시-029
시추결과,1983,"장군(연,아연)광산시추결과보고서",장군광산,"금,동,망간,아연,연,은","경상북도봉화군소천면,경상북도봉화군재산면",,83시-028
시추결과,1983,"신예미(금,은)광산시추결과보고서",신예미광산,"금,동,몰리브덴,아연,연,은,철",강원도정선군신동읍,"예미_049,예미_050,예미_059",83시-027
시추결과,1983,삼일리(몰리브덴)광산시추결과보고서,삼일리광산,"규석,금,동,몰리브덴,은,형석",강원도화천군사내면,화천_140,83시-026
시추결과,1983,동용(텅스텐)광산시추결과보고서,동용광산,"금,몰리브덴,은,텅스텐",충청북도제천시송학면포전리,신림_009,83시-025
시추결과,1983,대진(철)광산시추결과보고서,대진광산,"망간,철",경상북도영덕군영해면,영해_038,83시-024
시추결과,1983,"대두(금,은)광산시추결과보고서",대두광산,"금,은",전라북도정읍시덕천면,,83시-023
시추결과,1983,금성(몰리브덴)광산시추결과보고서,금성광산,"금,동,몰리브덴,연,은,텅스텐",충청북도제천시금성면,,83시-022
시추결과,1983,"삼야(금,은)광산시추결과보고서",삼야광산,"금,은",강원도홍천군내촌면,,83시-021
시추결과,1983,"황우(금,은)광산시추결과보고서",황우,"금,은",강원도화천군상서면,,83시-020
시추결과,1983,풍진(망간)광산시추결과보고서,풍진,망간,강원도삼척시하장면,,83시-019
시추결과,1983,태진(철)광산시추결과보고서,태진,철,경기도포천시관인면,,83시-018
시추결과,1983,"제2연화(연,아연)광산시추결과보고서",제2연화,"몰리브덴,아연,연",강원도삼척시원덕읍,,83시-017
시추결과,1983,"임천(금,은)광산시추결과보고서",임천,"금,은",충청남도부여군장암면,,83시-016
시추결과,1983,"일보(금,은)광산시추결과보고서",일보,"금,은",충청남도천안시서북구입장면,,83시-015
시추결과,1983,"은치(금,은)광산시추결과보고서",은치,"금,동,아연,연,은",강원도삼척시하장면,,83시-014
시추결과,1983,"월유(금,은)광산시추결과보고서",월유,"금,은",충청북도영동군황간면,,83시-013
시추결과,1983,"용전(금,은)광산시추결과보고서",용전,"금,은",전라남도보성군복내면,,83시-012
시추결과,1983,"신오(금,은)광산시추결과보고서",신오,"금,은",경상북도상주시낙동면,,83시-011
시추결과,1983,"성거(금,은)광산시추결과보고서",성거,"금,은",충청남도천안시서북구성거읍,,83시-010
시추결과,1983,"삼황학(금,은)광산시추결과보고서",삼황학,"금,은",충청북도영동군상촌면,,83시-009
시추결과,1983,삼원동(동)광산시추결과보고서,삼원동,"금,동,아연,연,은",강원도춘천시신동면,,83시-008
시추결과,1983,"대동(금,은)광산시추결과보고서",대동,"금,은",충청남도천안시동남구목천읍,,83시-007
시추결과,1983,관인(철)광산시추결과보고서,관인,철,경기도포천시관인면,,83시-006
시추결과,1983,거도(동)광산시추결과보고서,거도,"금,동,은","강원도삼척시,강원도태백시",,83시-005
시추결과,1983,"홍천소림(금,은)광산시추결과보고서",,"금,은",강원도홍천군두촌면,,83시-004
시추결과,1983,"풍월(금,은)광산시추결과보고서",풍월,"금,은",전라북도정읍시영원면,,83시-003
시추결과,1983,연천(철)광산시추결과보고서,연천,철,강원도홍천군두촌면,연천_024,83시-002
시추결과,1983,"광양(금,은)광산시추결과보고서",광양,"금,은",전라남도광양시광양읍,,83시-001
기술조사,1983,"금정(금,은)광산기술조사보고서",금정,"금,은",경상북도의성군춘산면,,83의-024
기술조사,1983,"연합(금,은)광산기술조사보고서",연합,"규석,금,동,수정,은",강원도홍천군내면창촌리,창촌_036,83의-023
기술조사,1983,"가금(금,은)광산기술조사보고서",가금,"금,은",충청북도충주시가금면,,83의-022
기술조사,1983,연평(철)광산기술조사보고서,연평,"철,티탄철",인천광역시옹진군연평면,,83의-021
기술조사,1983,"천지(금,은)광산기술조사보고서",천지,"금,동,아연,연,운모,은",경상남도창원시의창구북면,"마산_071,마산_092",83의-020
기술조사,1983,"녹두(금,은)광산기술조사보고서",녹두,"금,은",경상남도남해군고현면,남해_076,83의-019
기술조사,1983,"신예미(연,아연)광산기술조사보고서",신예미,"금,동,몰리브덴,아연,연,은,철",강원도정선군신동읍,"예미_049,예미_050,예미_059",83의-018
기술조사,1983,대천(텅스텐)광산기술조사보고서,대천,"금,몰리브덴,연,은,텅스텐",강원도영월군수주면,평창_147,83의-017
기술조사,1983,"청안(금,은)광산기술조사보고서",청안,"금,은",충청북도괴산군청안면,"증평_044,증평_054",83의-016
기술조사,1983,동보(철)광산기술조사보고서,동보,철,충청북도단양군영춘면,옥동_137,83의-015
기술조사,1983,"흥정(금,은)광산기술조사보고서",흥정,"금,은",강원도원주시흥업면,문막_053,83의-014
기술조사,1983,춘천삼당(철)광산기술조사보고서,춘천삼당,철,강원도춘천시신북읍,춘천_022,83의-013
기술조사,1983,"장수(금,은,동)광산기술조사보고서",장수,"금,동,은",충청북도옥천군청성면,옥천_002,83의-012
기술조사,1983,"복수(금,은,동)광산기술조사보고서",복수,"금,동,아연,연,은",충청북도제천시수산면,황강리_023,83의-011
기술조사,1983,춘양(망간)광산기술조사보고서,춘양,망간,경상북도봉화군춘양면,,83의-010
기술조사,1983,"동원(금,은)광산기술조사보고서",동원,"금,동,아연,연,은",경상북도청도군운문면,자인_011,83의-009
기술조사,1983,원남(동)광산기술조사보고서,원남,"금,동,아연,연,은,텅스텐",경상북도울진군원남면,"울진_087,울진_096,울진_097",83의-008
기술조사,1983,경북(석회석)광산기술조사보고서,경북,석회석,"경상북도영덕군지품면,경상북도영덕군축산면","영덕_091,영덕_101,영덕_102,영덕_111,영덕_112",83의-007
기술조사,1983,"영진(금,은,동)광산기술조사보고서",영진,"금,동,망간,연,은",경상남도김해시,가덕_112,83의-006
기술조사,1983,"삼동(금,은)광산기술조사보고서",삼동,"금,동,연,은",충청북도영동군상촌면,"설천_095,설천_105",83의-005
기술조사,1983,"대진(철,망간)광산기술조사보고서",대진,"망간,철",경상북도영덕군영해면,영해_038,83의-004
기술조사,1983,"대래(금,은,동)광산기술조사보고서",대래,"규석,금,동,은",경상북도상주시낙동면,상주_028,83의-003
기술조사,1983,대동(철)광산기술조사보고서,대동,철,"충청북도괴산군감물면,충청북도괴산군장연면",충주_060,83의-002
기술조사,1983,"삼거(연,아연)광산기술조사보고서",삼거,"금,동,아연,연,은","경상남도거제시,경상남도거제시일운면",거제_050,83의-001
굴진효과조사,1983,"도목동(금,은)광산굴진효과조사보고서",도목동,"금,은",강원도홍천군두촌면,,83굴-024
굴진효과조사,1983,"금실(금,은)광산굴진효과조사보고서",금실,"금,은",충청북도제천시수산면,,83굴-023
굴진효과조사,1983,"금성(금,은)광산굴진효과조사보고서",금성,"금,은",충청남도금산군금성면,,83굴-022
굴진효과조사,1983,"대현(금,은)광산굴진효과조사보고서",대현,"금,동,망간,아연,연,은","충청북도제천시수산면,충청북도제천시청풍면",,83굴-021
굴진효과조사,1983,"금암(금,은)광산굴진효과조사보고서",금암,"금,은",세종특별자치시장군면,,83굴-020
굴진효과조사,1983,"대룡(금,은)광산굴진효과조사보고서",대룡,"금,은",경상북도성주군선남면,,83굴-019
굴진효과조사,1983,"대득(금,은)광산굴진효과조사보고서",대득,"금,은","경상북도칠곡군동명면,대구광역시동구",,83굴-018
굴진효과조사,1983,"가덕(금,은)광산굴진효과조사보고서",가덕,"금,은",강원도춘천시서면,,83굴-017
굴진효과조사,1983,"금정(금,은)광산굴진효과조사보고서",금정,"금,은","경기도김포시,경기도김포시",,83굴-016
굴진효과조사,1983,"돌산(금,은)광산굴진효과조사보고서",돌산,"금,은",전라남도여수시돌산읍,,83굴-015
굴진효과조사,1983,"금동(금,은)광산굴진효과조사보고서",금동,"금,은","경상북도구미시장천면,경상북도칠곡군가산면",,83굴-014
굴진효과조사,1983,"대두(금,은)광산굴진효과조사보고서",대두,"금,은",전라북도정읍시덕천면,,83굴-013
굴진효과조사,1983,"둔전(금,은)광산굴진효과조사보고서",둔전,"금,은",강원도삼척시하장면,,83굴-012
굴진효과조사,1983,"대장(금,은)광산굴진효과조사보고서",대장,"금,동,연,은",경상남도진주시지수면,,83굴-011
굴진효과조사,1983,"대능(금,은)광산굴진효과조사보고서",대능,"금,은",경상북도상주시낙동면,,83굴-010
굴진효과조사,1983,"대득(금,은)광산굴진효과조사보고서",대득,"금,은",강원도철원군갈말읍,,83굴-009
굴진효과조사,1983,"금왕(금,은)광산굴진효과조사보고서",금왕,"금,은",충청북도음성군금왕읍,,83굴-008
굴진효과조사,1983,"가족(금,은)광산굴진효과조사보고서",가족,"금,은",강원도홍천군내촌면,,83굴-007
굴진효과조사,1983,"대경(금,은)광산굴진효과조사보고서",대경,"금,은",충청북도청원군남이면,,83굴-006
