기관코드,대분류,중분류,소분류,세분류,속명,종명,명칭,이명,자료수집번호(통합),자료세부분류번호,수량,사진분류,규격,상태,수집방법,현 상태,데이터기준일자
JFNM,지질,화석,무척추,해당없음,해당없음,해당없음,조염조개,해당없음,JFNM-23528,JFNM-SO-84,1,화석,해당없음 ,중,자체,광식물수장고,2016-09-30
JFNM,지질,화석,무척추,해당없음,해당없음,해당없음,뿔조개,해당없음,JFNM-23529,JFNM-SO-85,1,화석,해당없음 ,중,자체,광식물수장고,2016-09-30
JFNM,지질,화석,무척추,해당없음,해당없음,해당없음,뿔조개,해당없음,JFNM-23530,JFNM-SO-86,1,화석,해당없음 ,중,자체,광식물수장고,2016-09-30
JFNM,지질,화석,무척추,해당없음,해당없음,해당없음,뷔나스백합,해당없음,JFNM-23531,JFNM-SO-87,1,화석,해당없음 ,중,자체,광식물수장고,2016-09-30
JFNM,지질,화석,무척추,해당없음,해당없음,해당없음,개조개,해당없음,JFNM-23532,JFNM-SO-88,1,화석,해당없음 ,중,자체,광식물수장고,2016-09-30
JFNM,지질,화석,무척추,해당없음,해당없음,해당없음,북륙가리비,해당없음,JFNM-23538,JFNM-SO-94,1,화석,해당없음 ,중,자체,광식물수장고,2016-09-30
JFNM,지질,화석,무척추,해당없음,해당없음,해당없음,갈색띠매물고둥,해당없음,JFNM-23543,JFNM-SO-99,1,화석,해당없음 ,중,자체,광식물수장고,2016-09-30
JFNM,지질,화석,무척추,해당없음,해당없음,해당없음,코끼리조개,해당없음,JFNM-23546,JFNM-SO-102,1,화석,해당없음 ,중,자체,광식물수장고,2016-09-30
JFNM,지질,화석,무척추,해당없음,해당없음,해당없음,밤색띠고둥류,해당없음,JFNM-23547,JFNM-SO-103,1,화석,해당없음 ,중,자체,광식물수장고,2016-09-30
JFNM,지질,화석,무척추,해당없음,해당없음,해당없음,밤색띠고둥류,해당없음,JFNM-23548,JFNM-SO-104,1,화석,해당없음 ,중,자체,광식물수장고,2016-09-30
JFNM,지질,화석,무척추,해당없음,해당없음,해당없음,밤색띠고둥류,해당없음,JFNM-23549,JFNM-SO-105,1,화석,해당없음 ,중,자체,광식물수장고,2016-09-30
JFNM,지질,화석,무척추,해당없음,해당없음,해당없음,구슬우렁이류,해당없음,JFNM-23550,JFNM-SO-106,1,화석,해당없음 ,중,자체,광식물수장고,2016-09-30
JFNM,지질,화석,무척추,해당없음,해당없음,해당없음,구슬우렁이류,해당없음,JFNM-23551,JFNM-SO-107,1,화석,해당없음 ,중,자체,광식물수장고,2016-09-30
JFNM,지질,화석,무척추,해당없음,해당없음,해당없음,구슬우렁이류,해당없음,JFNM-23552,JFNM-SO-108,1,화석,해당없음 ,중,자체,광식물수장고,2016-09-30
JFNM,지질,화석,무척추,해당없음,해당없음,해당없음,구슬우렁이류,해당없음,JFNM-23553,JFNM-SO-109,1,화석,해당없음 ,중,자체,광식물수장고,2016-09-30
JFNM,지질,화석,무척추,해당없음,해당없음,해당없음,일본비단가리비,해당없음,JFNM-23566,JFNM-SO-122,1,화석,해당없음 ,중,자체,광식물수장고,2016-09-30
JFNM,지질,화석,무척추,해당없음,해당없음,해당없음,국자가리비,해당없음,JFNM-23567,JFNM-SO-123,1,화석,해당없음 ,중,자체,광식물수장고,2016-09-30
JFNM,지질,화석,무척추,해당없음,해당없음,해당없음,표절매물고둥,해당없음,JFNM-23569,JFNM-SO-125,1,화석,해당없음 ,중,자체,광식물수장고,2016-09-30
JFNM,지질,화석,무척추,해당없음,해당없음,해당없음,고둥알갱이화석,해당없음,JFNM-23572,JFNM-SO-128,1,화석,해당없음 ,중,자체,광식물수장고,2016-09-30
JFNM,지질,화석,무척추,해당없음,해당없음,해당없음,서귀포돌맛조개,해당없음,JFNM-23573,JFNM-SO-129,1,화석,해당없음 ,중,자체,광식물수장고,2016-09-30
JFNM,지질,화석,무척추,해당없음,해당없음,해당없음,서귀포돌맛조개,해당없음,JFNM-23574,JFNM-SO-130,1,화석,해당없음 ,중,자체,광식물수장고,2016-09-30
JFNM,지질,화석,무척추,해당없음,해당없음,해당없음,비늘백합,해당없음,JFNM-23575,JFNM-SO-131,1,화석,해당없음 ,중,자체,광식물수장고,2016-09-30
JFNM,지질,화석,무척추,해당없음,해당없음,해당없음,밤색무늬조개류,해당없음,JFNM-23576,JFNM-SO-132,1,화석,해당없음 ,중,자체,광식물수장고,2016-09-30
JFNM,지질,화석,무척추,해당없음,해당없음,해당없음,밤색무늬조개류,해당없음,JFNM-23577,JFNM-SO-133,1,화석,해당없음 ,중,자체,광식물수장고,2016-09-30
JFNM,지질,화석,무척추,해당없음,해당없음,해당없음,꽃잎조개류,해당없음,JFNM-23578,JFNM-SO-134,1,화석,해당없음 ,중,자체,광식물수장고,2016-09-30
JFNM,지질,화석,무척추,해당없음,해당없음,해당없음,꽃잎조개류,해당없음,JFNM-23579,JFNM-SO-135,1,화석,해당없음 ,중,자체,광식물수장고,2016-09-30
JFNM,지질,화석,무척추,해당없음,해당없음,해당없음,북륙가리비,해당없음,JFNM-23580,JFNM-SO-136,1,화석,해당없음 ,중,자체,광식물수장고,2016-09-30
JFNM,지질,화석,무척추,해당없음,해당없음,해당없음,북륙가리비,해당없음,JFNM-23581,JFNM-SO-137,1,화석,해당없음 ,중,자체,광식물수장고,2016-09-30
JFNM,지질,화석,무척추,해당없음,해당없음,해당없음,북륙가리비,해당없음,JFNM-23582,JFNM-SO-138,1,화석,해당없음 ,중,자체,광식물수장고,2016-09-30
JFNM,지질,화석,무척추,해당없음,해당없음,해당없음,북륙가리비,해당없음,JFNM-23583,JFNM-SO-139,1,화석,해당없음 ,중,자체,광식물수장고,2016-09-30
JFNM,지질,화석,무척추,해당없음,해당없음,해당없음,북륙가리비,해당없음,JFNM-23584,JFNM-SO-140,1,화석,해당없음 ,중,자체,광식물수장고,2016-09-30
JFNM,지질,화석,무척추,해당없음,해당없음,해당없음,북륙가리비,해당없음,JFNM-23585,JFNM-SO-141,1,화석,해당없음 ,중,자체,광식물수장고,2016-09-30
JFNM,지질,화석,무척추,해당없음,해당없음,해당없음,국자가리비,해당없음,JFNM-23586,JFNM-SO-142,1,화석,해당없음 ,중,자체,광식물수장고,2016-09-30
JFNM,지질,화석,무척추,해당없음,해당없음,해당없음,국자가리비류,해당없음,JFNM-23587,JFNM-SO-143,1,화석,해당없음 ,중,자체,광식물수장고,2016-09-30
JFNM,지질,화석,무척추,해당없음,해당없음,해당없음,둥근떡조개,해당없음,JFNM-23591,JFNM-SO-147,1,화석,해당없음 ,중,자체,광식물수장고,2016-09-30
JFNM,지질,화석,무척추,해당없음,해당없음,해당없음,갈색이랑조개류,해당없음,JFNM-23592,JFNM-SO-148,1,화석,해당없음 ,중,자체,광식물수장고,2016-09-30
JFNM,지질,화석,무척추,해당없음,해당없음,해당없음,갈색이랑조개류,해당없음,JFNM-23593,JFNM-SO-149,1,화석,해당없음 ,중,자체,광식물수장고,2016-09-30
JFNM,지질,화석,무척추,해당없음,해당없음,해당없음,갈색이랑조개류,해당없음,JFNM-23594,JFNM-SO-150,1,화석,해당없음 ,중,자체,광식물수장고,2016-09-30
JFNM,지질,화석,무척추,해당없음,해당없음,해당없음,한국이랑조개,해당없음,JFNM-23595,JFNM-SO-151,1,화석,해당없음 ,중,자체,광식물수장고,2016-09-30
JFNM,지질,화석,무척추,해당없음,해당없음,해당없음,한국이랑조개,해당없음,JFNM-23596,JFNM-SO-152,1,화석,해당없음 ,중,자체,광식물수장고,2016-09-30
JFNM,지질,화석,무척추,해당없음,해당없음,해당없음,행달조개류,해당없음,JFNM-23597,JFNM-SO-153,1,화석,해당없음 ,중,자체,광식물수장고,2016-09-30
JFNM,지질,화석,무척추,해당없음,해당없음,해당없음,긴물결주름조개,해당없음,JFNM-23598,JFNM-SO-154,1,화석,해당없음 ,중,자체,광식물수장고,2016-09-30
JFNM,지질,화석,무척추,해당없음,해당없음,해당없음,긴물결주름조개,해당없음,JFNM-23599,JFNM-SO-155,1,화석,해당없음 ,중,자체,광식물수장고,2016-09-30
JFNM,지질,화석,무척추,해당없음,해당없음,해당없음,코타카 담치,해당없음,JFNM-23600,JFNM-SO-156,1,화석,해당없음 ,중,자체,광식물수장고,2016-09-30
JFNM,지질,화석,무척추,해당없음,해당없음,해당없음,Nemocardium(keenaea) samarangae,해당없음,JFNM-23601,JFNM-SO-157,1,화석,해당없음 ,중,자체,광식물수장고,2016-09-30
JFNM,지질,화석,무척추,해당없음,해당없음,해당없음,잠쟁이류,해당없음,JFNM-23602,JFNM-SO-158,1,화석,해당없음 ,중,자체,광식물수장고,2016-09-30
JFNM,지질,화석,무척추,해당없음,해당없음,해당없음,코타카 담치,해당없음,JFNM-23603,JFNM-SO-159,1,화석,해당없음 ,중,자체,광식물수장고,2016-09-30
JFNM,지질,화석,무척추,해당없음,해당없음,해당없음,코타카 담치,해당없음,JFNM-23604,JFNM-SO-160,1,화석,해당없음 ,중,자체,광식물수장고,2016-09-30
JFNM,지질,화석,무척추,해당없음,해당없음,해당없음,코타카 담치,해당없음,JFNM-23605,JFNM-SO-161,1,화석,해당없음 ,중,자체,광식물수장고,2016-09-30
JFNM,지질,화석,무척추,해당없음,해당없음,해당없음,서귀포돌맛조개,해당없음,JFNM-23606,JFNM-SO-162,1,화석,해당없음 ,중,자체,광식물수장고,2016-09-30
JFNM,지질,화석,무척추,해당없음,해당없음,해당없음,서귀포돌맛조개,해당없음,JFNM-23607,JFNM-SO-163,1,화석,해당없음 ,중,자체,광식물수장고,2016-09-30
JFNM,지질,화석,무척추,해당없음,해당없음,해당없음,서귀포돌맛조개,해당없음,JFNM-23608,JFNM-SO-164,1,화석,해당없음 ,중,자체,광식물수장고,2016-09-30
JFNM,지질,화석,무척추,해당없음,해당없음,해당없음,서귀포돌맛조개,해당없음,JFNM-23609,JFNM-SO-165,1,화석,해당없음 ,중,자체,광식물수장고,2016-09-30
JFNM,지질,화석,무척추,해당없음,해당없음,해당없음,한국이랑조개,해당없음,JFNM-23610,JFNM-SO-166,1,화석,해당없음 ,중,자체,광식물수장고,2016-09-30
JFNM,지질,화석,무척추,해당없음,해당없음,해당없음,한국이랑조개,해당없음,JFNM-23611,JFNM-SO-167,1,화석,해당없음 ,중,자체,광식물수장고,2016-09-30
JFNM,지질,화석,무척추,해당없음,해당없음,해당없음,왜호두조개,해당없음,JFNM-23612,JFNM-SO-168,1,화석,해당없음 ,중,자체,광식물수장고,2016-09-30
JFNM,지질,화석,무척추,해당없음,해당없음,해당없음,왜호두조개,해당없음,JFNM-23613,JFNM-SO-169,1,화석,해당없음 ,중,자체,광식물수장고,2016-09-30
JFNM,지질,화석,무척추,해당없음,해당없음,해당없음,왜호두조개,해당없음,JFNM-23614,JFNM-SO-170,1,화석,해당없음 ,중,자체,광식물수장고,2016-09-30
JFNM,지질,화석,무척추,해당없음,해당없음,해당없음,왜호두조개,해당없음,JFNM-23615,JFNM-SO-171,1,화석,해당없음 ,중,자체,광식물수장고,2016-09-30
JFNM,지질,화석,무척추,해당없음,해당없음,해당없음,왜호두조개,해당없음,JFNM-23616,JFNM-SO-172,1,화석,해당없음 ,중,자체,광식물수장고,2016-09-30
JFNM,지질,화석,무척추,해당없음,해당없음,해당없음,왜호두조개,해당없음,JFNM-23617,JFNM-SO-173,1,화석,해당없음 ,중,자체,광식물수장고,2016-09-30
JFNM,지질,화석,무척추,해당없음,해당없음,해당없음,왜호두조개,해당없음,JFNM-23618,JFNM-SO-174,1,화석,해당없음 ,중,자체,광식물수장고,2016-09-30
JFNM,지질,화석,무척추,해당없음,해당없음,해당없음,왜호두조개,해당없음,JFNM-23619,JFNM-SO-175,1,화석,해당없음 ,중,자체,광식물수장고,2016-09-30
JFNM,지질,화석,무척추,해당없음,해당없음,해당없음,왜호두조개,해당없음,JFNM-23620,JFNM-SO-176,1,화석,해당없음 ,중,자체,광식물수장고,2016-09-30
JFNM,지질,화석,무척추,해당없음,해당없음,해당없음,왜호두조개,해당없음,JFNM-23621,JFNM-SO-177,1,화석,해당없음 ,중,자체,광식물수장고,2016-09-30
JFNM,지질,화석,무척추,해당없음,해당없음,해당없음,왜호두조개,해당없음,JFNM-23622,JFNM-SO-178,1,화석,해당없음 ,중,자체,광식물수장고,2016-09-30
JFNM,지질,화석,무척추,해당없음,해당없음,해당없음,왜호두조개,해당없음,JFNM-23623,JFNM-SO-179,1,화석,해당없음 ,중,자체,광식물수장고,2016-09-30
JFNM,지질,화석,무척추,해당없음,해당없음,해당없음,왜호두조개,해당없음,JFNM-23624,JFNM-SO-180,1,화석,해당없음 ,중,자체,광식물수장고,2016-09-30
JFNM,지질,화석,무척추,해당없음,해당없음,해당없음,비늘백합,해당없음,JFNM-23625,JFNM-SO-181,1,화석,해당없음 ,중,자체,광식물수장고,2016-09-30
JFNM,지질,화석,무척추,해당없음,해당없음,해당없음,갈색이랑조개류,해당없음,JFNM-23626,JFNM-SO-182,1,화석,해당없음 ,중,자체,광식물수장고,2016-09-30
JFNM,지질,화석,무척추,해당없음,해당없음,해당없음,갈색이랑조개류,해당없음,JFNM-23627,JFNM-SO-183,1,화석,해당없음 ,중,자체,광식물수장고,2016-09-30
JFNM,지질,화석,무척추,해당없음,해당없음,해당없음,갈색이랑조개류,해당없음,JFNM-23628,JFNM-SO-184,1,화석,해당없음 ,중,자체,광식물수장고,2016-09-30
JFNM,지질,화석,무척추,해당없음,해당없음,해당없음,갈색이랑조개류,해당없음,JFNM-23629,JFNM-SO-185,1,화석,해당없음 ,중,자체,광식물수장고,2016-09-30
JFNM,지질,화석,무척추,해당없음,해당없음,해당없음,갈색이랑조개류,해당없음,JFNM-23630,JFNM-SO-186,1,화석,해당없음 ,중,자체,광식물수장고,2016-09-30
JFNM,지질,화석,무척추,해당없음,해당없음,해당없음,갈색이랑조개류,해당없음,JFNM-23631,JFNM-SO-187,1,화석,해당없음 ,중,자체,광식물수장고,2016-09-30
JFNM,지질,화석,무척추,해당없음,해당없음,해당없음,갈색이랑조개류,해당없음,JFNM-23632,JFNM-SO-188,1,화석,해당없음 ,중,자체,광식물수장고,2016-09-30
JFNM,지질,화석,무척추,해당없음,해당없음,해당없음,갈색이랑조개류,해당없음,JFNM-23633,JFNM-SO-189,1,화석,해당없음 ,중,자체,광식물수장고,2016-09-30
JFNM,지질,화석,무척추,해당없음,해당없음,해당없음,제주송곳고둥,해당없음,JFNM-23634,JFNM-SO-190,1,화석,해당없음 ,중,자체,광식물수장고,2016-09-30
JFNM,지질,화석,무척추,해당없음,해당없음,해당없음,제주송곳고둥,해당없음,JFNM-23635,JFNM-SO-191,1,화석,해당없음 ,중,자체,광식물수장고,2016-09-30
JFNM,지질,화석,무척추,해당없음,해당없음,해당없음,제주송곳고둥,해당없음,JFNM-23636,JFNM-SO-192,1,화석,해당없음 ,중,자체,광식물수장고,2016-09-30
JFNM,지질,화석,무척추,해당없음,해당없음,해당없음,제주송곳고둥,해당없음,JFNM-23637,JFNM-SO-193,1,화석,해당없음 ,중,자체,광식물수장고,2016-09-30
JFNM,지질,화석,무척추,해당없음,해당없음,해당없음,제주송곳고둥,해당없음,JFNM-23638,JFNM-SO-194,1,화석,해당없음 ,중,자체,광식물수장고,2016-09-30
JFNM,지질,화석,무척추,해당없음,해당없음,해당없음,제주송곳고둥,해당없음,JFNM-23639,JFNM-SO-195,1,화석,해당없음 ,중,자체,광식물수장고,2016-09-30
JFNM,지질,화석,무척추,해당없음,해당없음,해당없음,제주송곳고둥,해당없음,JFNM-23640,JFNM-SO-196,1,화석,해당없음 ,중,자체,광식물수장고,2016-09-30
JFNM,지질,화석,무척추,해당없음,해당없음,해당없음,제주송곳고둥,해당없음,JFNM-23641,JFNM-SO-197,1,화석,해당없음 ,중,자체,광식물수장고,2016-09-30
JFNM,지질,화석,무척추,해당없음,해당없음,해당없음,제주송곳고둥,해당없음,JFNM-23642,JFNM-SO-198,1,화석,해당없음 ,중,자체,광식물수장고,2016-09-30
JFNM,지질,화석,무척추,해당없음,해당없음,해당없음,제주송곳고둥,해당없음,JFNM-23643,JFNM-SO-199,1,화석,해당없음 ,중,자체,광식물수장고,2016-09-30
JFNM,지질,화석,무척추,해당없음,해당없음,해당없음,제주송곳고둥,해당없음,JFNM-23644,JFNM-SO-200,1,화석,해당없음 ,중,자체,광식물수장고,2016-09-30
